video_id,title,url,channel,duration_seconds,duration_string,view_count,publish_date,playlist_id,playlist_title,thumbnail_url,content_type,availability,live_status,description,refs_hint,primary_category,secondary_categories,classification_confidence,classification_rationale,classification_model,classification_prompt_version,classified_at,audit_status,audit_reviewer,audit_notes,audit_timestamp,proposed_categories
eyYJEhieaoA,[132] مقارنة بين  النظام العسكري والمدني,https://www.youtube.com/watch?v=eyYJEhieaoA,of_science_and_superstition,693,11:33,34000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/eyYJEhieaoA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZXDdWalfop0LKuMv9i42wMyl5Hw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
t-yo9e97dLg,[131] تاريخ واسباب ظهور النقود,https://www.youtube.com/watch?v=t-yo9e97dLg,of_science_and_superstition,859,14:19,17000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/t-yo9e97dLg/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAIWAQvhZKNhJR5ahHzmwNxGLU6_A,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
N0agcbKaJtM,[130] نظرة علمية الى تجارب الخروج من الجسد والاقتراب من الموت,https://www.youtube.com/watch?v=N0agcbKaJtM,of_science_and_superstition,700,11:40,22000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/N0agcbKaJtM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDK53SFF-uyEsnOMHIuatIOd26NOA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
EIZFdlazj18,[129] كيف نتأكد من المصادر العلمية؟,https://www.youtube.com/watch?v=EIZFdlazj18,of_science_and_superstition,777,12:57,4500,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/EIZFdlazj18/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVGQncM5rufl8TWxdQ1m9KcBQG8w,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
TtWjnQ7n-d4,[128] نظريات المؤامرة,https://www.youtube.com/watch?v=TtWjnQ7n-d4,of_science_and_superstition,1080,18:00,15000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/TtWjnQ7n-d4/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMKJgbMy9GxqozQ3xqbMjX0-9-fA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Hvu7e6_0t7c,[127] اتخاذ القرار الصعب,https://www.youtube.com/watch?v=Hvu7e6_0t7c,of_science_and_superstition,675,11:15,15000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Hvu7e6_0t7c/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDExBKVcIRN9NGtlfDK16Jczcmcsg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
6kguQjp01bk,[126] لماذا نضحك؟,https://www.youtube.com/watch?v=6kguQjp01bk,of_science_and_superstition,534,8:54,12000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/6kguQjp01bk/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvZPUFqxQ7VRWrEM11dkcCScx1sQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
TNb4ELZ7h1Q,[125] Bacteria powered by synthetic DNA,https://www.youtube.com/watch?v=TNb4ELZ7h1Q,of_science_and_superstition,469,7:49,3000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/TNb4ELZ7h1Q/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEAisrdneRFvTQV1WIbWuM1lFMAw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
gLEuLSo9Yig,[124] Global Warming and Rising Temperatures on Earth,https://www.youtube.com/watch?v=gLEuLSo9Yig,of_science_and_superstition,889,14:49,5500,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/gLEuLSo9Yig/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAS8EJ0h0qVahcPiPLDDRO9QaQOrg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
gfl3352Hzw4,[123] التطور نظرية صحيحة ومثبتة علميا,https://www.youtube.com/watch?v=gfl3352Hzw4,of_science_and_superstition,1304,21:44,72000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/gfl3352Hzw4/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPHcRXxSenfrp5aKJjlk5N0OiwKg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
j4klW6N1opk,[122] الخديعة والكذب من منظور علمي,https://www.youtube.com/watch?v=j4klW6N1opk,of_science_and_superstition,983,16:23,9400,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/j4klW6N1opk/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC61obcOoLpbJFstqzML4JmmXbJZw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
40aBYLBzGoM,[121] مراحل تطور  الجنس البشري  خلال مليوني سنة,https://www.youtube.com/watch?v=40aBYLBzGoM,of_science_and_superstition,1217,20:17,105000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/40aBYLBzGoM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGQkpwhCVvTaT4cSMhoAU2TfUdLQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Ka1lKIwSuoU,[120] مشكلة فكرة الحساب بعد الموت,https://www.youtube.com/watch?v=Ka1lKIwSuoU,of_science_and_superstition,402,6:42,52000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Ka1lKIwSuoU/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTCdVISCi4N8MDriPKp2aeU5TRcg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
11Z-O19b3jI,[119] السؤال الذي لا اجابة له - مقطوعة موسيقية لتشارلز ايفز,https://www.youtube.com/watch?v=11Z-O19b3jI,of_science_and_superstition,490,8:10,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/11Z-O19b3jI/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnV85kVAgjrD71ydTZmNltMmEhMQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
hHskrYOofNc,[118] الشخصية السايكوباثية,https://www.youtube.com/watch?v=hHskrYOofNc,of_science_and_superstition,1096,18:16,39000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/hHskrYOofNc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEF72xatSjhATKtUf4-6DM7NtBbA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
6TVPuWogoGI,[117] الفرق بين المجتمع الشرقي والغربي,https://www.youtube.com/watch?v=6TVPuWogoGI,of_science_and_superstition,1063,17:43,36000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/6TVPuWogoGI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKWeLIKh_T9754ksrKagvAr7oF2w,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
QtSxpDSiHd0,[116] مبادئ الديانة البوذية,https://www.youtube.com/watch?v=QtSxpDSiHd0,of_science_and_superstition,948,15:48,108000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/QtSxpDSiHd0/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLlBYg_vZm8ryuazbmtlueM_uO1A,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
DTjgR0uk53A,[115] مدخل الى الفلسفة الوجودية,https://www.youtube.com/watch?v=DTjgR0uk53A,of_science_and_superstition,959,15:59,136000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/DTjgR0uk53A/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDz7Wn9C-feE_q30Plwx9Sn2lsgA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Vhxa8khnxHM,[114] القبلية والانتماء العشائري,https://www.youtube.com/watch?v=Vhxa8khnxHM,of_science_and_superstition,901,15:01,4000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Vhxa8khnxHM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxvS_k98ce20D1DFtVs0SBHpjUSQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
VpOcKcWBOfs,[113] الحكم الاوتوقراطي او الدكتاتورية,https://www.youtube.com/watch?v=VpOcKcWBOfs,of_science_and_superstition,1571,26:11,8200,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/VpOcKcWBOfs/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEprX2wywJ_eHn2AG4Nw9aqFzjWA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
xAzedtrJ1IU,[112] الديمقراطية - نظرة موضوعية,https://www.youtube.com/watch?v=xAzedtrJ1IU,of_science_and_superstition,1386,23:06,8200,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/xAzedtrJ1IU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9iFihve0qY9iOzZvLDzHh7u1Tmw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
2TsjQ_m2CiM,[111] المايكروبايوتا - المايكروبات التي تعيش داخل اجسامنا,https://www.youtube.com/watch?v=2TsjQ_m2CiM,of_science_and_superstition,1012,16:52,3900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/2TsjQ_m2CiM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4yBQo6g881u0O7ROgKRIukozplg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
GR9Dg7WrSxI,[110] اثبات نظرية التطور بالتجربة العلمية,https://www.youtube.com/watch?v=GR9Dg7WrSxI,of_science_and_superstition,427,7:07,21000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/GR9Dg7WrSxI/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZNzZ3QGQFKcrJ26_ZcCQYCMcGjA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
l5E66EDJdDI,[109] كيف نشأت وتطورت اللغات البشرية؟,https://www.youtube.com/watch?v=l5E66EDJdDI,of_science_and_superstition,1300,21:40,74000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/l5E66EDJdDI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvP_4zezQmn69FJ0kvgB1Yx1zWGA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
X157r10nDko,[108] تعريف الزمن في العلم,https://www.youtube.com/watch?v=X157r10nDko,of_science_and_superstition,1105,18:25,41000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/X157r10nDko/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQ3te36400e1oZaABVCzjtkly7ew,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
W51CwwJ2OvM,[107] كيف يتكون الوعي؟,https://www.youtube.com/watch?v=W51CwwJ2OvM,of_science_and_superstition,1018,16:58,69000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/W51CwwJ2OvM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhxfcT3TOY_JC6oKVuC2agIIBUGg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
UGjCHHdsHZQ,[106] نظرة حيادية الى  مساوئ ومحاسن الاديان,https://www.youtube.com/watch?v=UGjCHHdsHZQ,of_science_and_superstition,1272,21:12,24000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/UGjCHHdsHZQ/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTW-Vwb3ly4GgQsFhwZB8XLX5MQg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
ZB0OOyK8pLI,[105] منطق الايمان الغريب,https://www.youtube.com/watch?v=ZB0OOyK8pLI,of_science_and_superstition,1125,18:45,48000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/ZB0OOyK8pLI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUIdIqWaFRXjnJ7FB10mymHk-0fw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
dKKqg9dd_IU,[104] كيف نتغلب على فكرة العدم؟,https://www.youtube.com/watch?v=dKKqg9dd_IU,of_science_and_superstition,890,14:50,66000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/dKKqg9dd_IU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzk3RmqtEsPlT8L7CLxwo8-11i5A,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
nv9z0qYzhaA,[103] خطورة عبادة وتقديس الاشخاص,https://www.youtube.com/watch?v=nv9z0qYzhaA,of_science_and_superstition,1001,16:41,19000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/nv9z0qYzhaA/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOOJ7_JlwStWwO9k13w4cw__e8Fw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
wHBE41S-7bA,[102] الفعل و رد الفعل  في علم الاجتماع,https://www.youtube.com/watch?v=wHBE41S-7bA,of_science_and_superstition,1113,18:33,5700,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/wHBE41S-7bA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASYPehAXJyspOLJU59VLDcoixuqQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
_sFCnUc7ZbI,[100] مبدأ الانتروبي  وتأثيره على الكون,https://www.youtube.com/watch?v=_sFCnUc7ZbI,of_science_and_superstition,1027,17:07,25000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/_sFCnUc7ZbI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWZKwPjFEvdxh_fkNkEhSs6-Gr1A,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
3L_tD3JC5HM,[99] درجات تكوين الواقع في الوجود,https://www.youtube.com/watch?v=3L_tD3JC5HM,of_science_and_superstition,961,16:01,8500,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/3L_tD3JC5HM/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtP0y62B1MzbRzhcI9A_oqeyl-cg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
dD0mUCr4zQ4,[98] العلم هو المستقبل,https://www.youtube.com/watch?v=dD0mUCr4zQ4,of_science_and_superstition,490,8:10,29000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/dD0mUCr4zQ4/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAjUo2JJ2j2QrjxZRAtx8sMbhF7NQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
j2QbngXrBSs,[97] التعصب  وثقافة احتقار الآخر,https://www.youtube.com/watch?v=j2QbngXrBSs,of_science_and_superstition,592,9:52,7600,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/j2QbngXrBSs/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzIbbpTYix1dl6vaoHvAk3SWlvCg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
nf8CipIZ-kE,[96] لماذا تطور التكاثر الجنسي في  الحيوانات والنباتات؟,https://www.youtube.com/watch?v=nf8CipIZ-kE,of_science_and_superstition,1077,17:57,2800,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/nf8CipIZ-kE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClr5MeWyBoiJkCbtHza_zTr5oIAg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
G8YVBSl5h4w,[95] احتمالات انقراض الجنس البشري,https://www.youtube.com/watch?v=G8YVBSl5h4w,of_science_and_superstition,930,15:30,18000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/G8YVBSl5h4w/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFHXKheOrDPZPbCnlnN9OP-xSFwA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Fbr8v9IQ-a4,[94] اكثر حجتين انتشارا ضد نظرية التطور,https://www.youtube.com/watch?v=Fbr8v9IQ-a4,of_science_and_superstition,1087,18:07,28000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Fbr8v9IQ-a4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVrgg8813zDthn4fG1xk_UFWbBew,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
rjaU31zUCwE,[93] رؤية الانسان  للمرض والعلاج,https://www.youtube.com/watch?v=rjaU31zUCwE,of_science_and_superstition,1039,17:19,5000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/rjaU31zUCwE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA45zaIYzn2BoOiJ2AS80UgrTNtFQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
DTgIfb-WYns,[92] نظرية المعرفة والشك في الفلسفة,https://www.youtube.com/watch?v=DTgIfb-WYns,of_science_and_superstition,1303,21:43,33000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/DTgIfb-WYns/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQmvwy-l_jHzrd07wGktEkgOHLAg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
FiBUKmOPC84,[91] بث مباشر - مناقشة للتعليقات و موضوع الاغتيالات السياسية,https://www.youtube.com/watch?v=FiBUKmOPC84,of_science_and_superstition,2840,47:20,3900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/FiBUKmOPC84/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_tLL0DNhaxSwRUytnCBQUZm3Ltg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
_h1F2m-ZUYY,[90] مرض الوسواس القهرى,https://www.youtube.com/watch?v=_h1F2m-ZUYY,of_science_and_superstition,1155,19:15,51000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/_h1F2m-ZUYY/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxrzATqzBV0T9Zj8f3f6RsuS2XkA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Yc6hlrRgXC8,[89] غشاء البكارة بين العلم والخرافة,https://www.youtube.com/watch?v=Yc6hlrRgXC8,of_science_and_superstition,499,8:19,38000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Yc6hlrRgXC8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8MMiZTqvtcV-3zTsZ8ilu_p-cQg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
y5kTrU0GmZs,[88] كيف وصل اليمين المتطرف الامريكي الى السلطة؟,https://www.youtube.com/watch?v=y5kTrU0GmZs,of_science_and_superstition,829,13:49,2000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/y5kTrU0GmZs/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7OuyWRHyeoOl4nTdnWIIIk1V9mw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
SwOI4ofSACU,[87] مشاركة في ندوة لغة التنوير والحوار مع الاخر,https://www.youtube.com/watch?v=SwOI4ofSACU,of_science_and_superstition,8601,2:23:21,3300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/SwOI4ofSACU/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3F2-D35BcMx_QZmWcYZRVj2nrpg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
0wRf3mMfFmw,[86] اسرائيل والعرب - نظرة حيادية,https://www.youtube.com/watch?v=0wRf3mMfFmw,of_science_and_superstition,1495,24:55,33000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/0wRf3mMfFmw/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsw-ZGD_U-2glmdoBGSGzzm-JY9g,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
KNf7b1oLVvA,[85] لماذا يكره اغلبية العرب واليهود الكلاب والخنازير؟,https://www.youtube.com/watch?v=KNf7b1oLVvA,of_science_and_superstition,1119,18:39,31000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/KNf7b1oLVvA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATLinHTJI4WC3JEQ0Jg_d8p7BIFQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
